id,files_name,start_time,end_time,network,stations_code,channels,classID,class
1039,1039_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,AAFM,BHE,0,certified
1039,1039_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,AAFM,BHZ,0,certified
1040,1040_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,AMPM,BHN,0,certified
1040,1040_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,AMPM,BHE,0,certified
1040,1040_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,AMPM,BHZ,0,certified
1041,1041_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBBCM,BHN,0,certified
1041,1041_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBBCM,BHE,0,certified
1041,1041_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BBBCM,BHZ,0,certified
1042,1042_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BPMJM,BHN,0,certified
1042,1042_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BPMJM,BHE,0,certified
1042,1042_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,BPMJM,BHZ,0,certified
1043,1043_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBNFM,BHN,0,certified
1043,1043_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBNFM,BHE,0,certified
1043,1043_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DBNFM,BHZ,0,certified
1044,1044_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DWIKO,BHN,0,certified
1044,1044_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DWIKO,BHE,0,certified
1044,1044_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,DWIKO,BHZ,0,certified
1045,1045_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,IATSM,BHN,0,certified
1045,1045_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,IATSM,BHE,0,certified
1045,1045_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,IATSM,BHZ,0,certified
1046,1046_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,JSBFM,BHN,0,certified
1046,1046_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,JSBFM,BHE,0,certified
1046,1046_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,JSBFM,BHZ,0,certified
1047,1047_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KJCM,BHN,0,certified
1047,1047_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KJCM,BHE,0,certified
1047,1047_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,KJCM,BHZ,0,certified
1048,1048_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LKUCM,BHN,0,certified
1048,1048_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LKUCM,BHE,0,certified
1048,1048_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,LKUCM,BHZ,0,certified
1049,1049_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NJBM,BHN,0,certified
1049,1049_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NJBM,BHE,0,certified
1049,1049_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NJBM,BHZ,0,certified
1050,1050_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NSBMM,BHN,0,certified
1050,1050_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NSBMM,BHE,0,certified
1050,1050_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,NSBMM,BHZ,0,certified
1051,1051_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,OMBFM,BHN,0,certified
1051,1051_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,OMBFM,BHE,0,certified
1051,1051_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,OMBFM,BHZ,0,certified
1052,1052_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PSJCM,BHN,0,certified
1052,1052_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PSJCM,BHE,0,certified
1052,1052_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PSJCM,BHZ,0,certified
1053,1053_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PWCM,BHN,0,certified
1053,1053_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PWCM,BHE,0,certified
1053,1053_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,PWCM,BHZ,0,certified
1054,1054_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RKCM,BHN,0,certified
1054,1054_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RKCM,BHE,0,certified
1054,1054_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RKCM,BHZ,0,certified
1055,1055_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RNFM,BHN,0,certified
1055,1055_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RNFM,BHE,0,certified
1055,1055_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,RNFM,BHZ,0,certified
1056,1056_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SBBM,BHN,0,certified
1056,1056_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SBBM,BHE,0,certified
1056,1056_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SBBM,BHZ,0,certified
1057,1057_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SJPM,BHN,0,certified
1057,1057_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SJPM,BHE,0,certified
1057,1057_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SJPM,BHZ,0,certified
1058,1058_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SKPM,BHN,0,certified
1058,1058_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SKPM,BHE,0,certified
1058,1058_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SKPM,BHZ,0,certified
1059,1059_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SLBFM,BHN,0,certified
1059,1059_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SLBFM,BHE,0,certified
1059,1059_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SLBFM,BHZ,0,certified
1060,1060_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SPSJM,BHN,0,certified
1060,1060_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SPSJM,BHE,0,certified
1060,1060_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SPSJM,BHZ,0,certified
1061,1061_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SWPM,BHN,0,certified
1061,1061_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SWPM,BHE,0,certified
1061,1061_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,SWPM,BHZ,0,certified
1062,1062_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TBMCM,BHN,0,certified
1062,1062_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TBMCM,BHE,0,certified
1062,1062_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TBMCM,BHZ,0,certified
1063,1063_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TMTMM,BHN,0,certified
1063,1063_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TMTMM,BHE,0,certified
1063,1063_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TMTMM,BHZ,0,certified
1064,1064_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TRIYO,BHN,0,certified
1064,1064_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TRIYO,BHE,0,certified
1064,1064_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,TRIYO,BHZ,0,certified
1065,1065_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,UKCM,BHN,0,certified
1065,1065_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,UKCM,BHE,0,certified
1065,1065_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,UKCM,BHZ,0,certified
1066,1066_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,USFM,BHN,0,certified
1066,1066_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,USFM,BHE,0,certified
1066,1066_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,USFM,BHZ,0,certified
1067,1067_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WEFM,BHN,0,certified
1067,1067_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WEFM,BHE,0,certified
1067,1067_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WEFM,BHZ,0,certified
1068,1068_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WFTFM,BHN,0,certified
1068,1068_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WFTFM,BHE,0,certified
1068,1068_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WFTFM,BHZ,0,certified
1069,1069_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WKCM,BHN,0,certified
1069,1069_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WKCM,BHE,0,certified
1069,1069_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WKCM,BHZ,0,certified
1070,1070_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLFM,BHN,0,certified
1070,1070_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLFM,BHE,0,certified
1070,1070_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLFM,BHZ,0,certified
1071,1071_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLTFM,BHN,0,certified
1071,1071_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLTFM,BHE,0,certified
1071,1071_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WLTFM,BHZ,0,certified
1072,1072_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WSTMM,BHN,0,certified
1072,1072_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WSTMM,BHE,0,certified
1072,1072_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WSTMM,BHZ,0,certified
1073,1073_N,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WUPCM,BHN,0,certified
1073,1073_E,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WUPCM,BHE,0,certified
1073,1073_Z,2021-05-01T00:00:00.000000Z,2021-05-30T00:00:00.000000Z,IA,WUPCM,BHZ,0,certified
1074,1074_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ABJI,BHN,0,certified
1074,1074_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ABJI,BHE,0,certified
1074,1074_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ABJI,BHZ,0,certified
1075,1075_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ATNI,BHN,0,certified
1075,1075_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ATNI,BHE,0,certified
1075,1075_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,ATNI,BHZ,0,certified
1076,1076_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BBSI,BHN,0,certified
1076,1076_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BBSI,BHE,0,certified
1076,1076_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BBSI,BHZ,0,certified
1077,1077_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BKSI,BHN,0,certified
1077,1077_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BKSI,BHE,0,certified
1077,1077_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BKSI,BHZ,0,certified
1078,1078_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BLSI,BHN,0,certified
1078,1078_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BLSI,BHE,0,certified
1078,1078_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BLSI,BHZ,0,certified
1079,1079_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSMI,BHN,0,certified
1079,1079_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSMI,BHE,0,certified
1079,1079_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSMI,BHZ,0,certified
1080,1080_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSSI,BHN,0,certified
1080,1080_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSSI,BHE,0,certified
1080,1080_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,BSSI,BHZ,0,certified
1081,1081_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CBJI,BHN,0,certified
1081,1081_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CBJI,BHE,0,certified
1081,1081_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CBJI,BHZ,0,certified
1082,1082_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CGJI,BHN,0,certified
1082,1082_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CGJI,BHE,0,certified
1082,1082_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CGJI,BHZ,0,certified
1083,1083_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CMJI,BHN,0,certified
1083,1083_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CMJI,BHE,0,certified
1083,1083_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CMJI,BHZ,0,certified
1084,1084_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CTJI,BHN,0,certified
1084,1084_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CTJI,BHE,0,certified
1084,1084_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,CTJI,BHZ,0,certified
1085,1085_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DBJI,BHN,0,certified
1085,1085_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DBJI,BHE,0,certified
1085,1085_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DBJI,BHZ,0,certified
1086,1086_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DSRI,BHN,0,certified
1086,1086_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DSRI,BHE,0,certified
1086,1086_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,DSRI,BHZ,0,certified
1087,1087_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,GMJI,BHN,0,certified
1087,1087_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,GMJI,BHE,0,certified
1087,1087_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,GMJI,BHZ,0,certified
1088,1088_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KASI,BHN,0,certified
1088,1088_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KASI,BHE,0,certified
1088,1088_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KASI,BHZ,0,certified
1089,1089_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KCSI,BHN,0,certified
1089,1089_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KCSI,BHE,0,certified
1089,1089_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KCSI,BHZ,0,certified
1090,1090_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KPJI,BHN,0,certified
1090,1090_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KPJI,BHE,0,certified
1090,1090_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,KPJI,BHZ,0,certified
1091,1091_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LDSI,BHN,0,certified
1091,1091_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LDSI,BHE,0,certified
1091,1091_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LDSI,BHZ,0,certified
1092,1092_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LEM,BHN,0,certified
1092,1092_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LEM,BHE,0,certified
1092,1092_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LEM,BHZ,0,certified
1093,1093_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LHSI,BHN,0,certified
1093,1093_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LHSI,BHE,0,certified
1093,1093_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LHSI,BHZ,0,certified
1094,1094_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LRTI,BHN,0,certified
1094,1094_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LRTI,BHE,0,certified
1094,1094_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,LRTI,BHZ,0,certified
1095,1095_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MDSI,BHN,0,certified
1095,1095_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MDSI,BHE,0,certified
1095,1095_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MDSI,BHZ,0,certified
1096,1096_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MGAI,BHN,0,certified
1096,1096_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MGAI,BHE,0,certified
1096,1096_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MGAI,BHZ,0,certified
1097,1097_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MKS,BHN,0,certified
1097,1097_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MKS,BHE,0,certified
1097,1097_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MKS,BHZ,0,certified
1098,1098_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLJI,BHN,0,certified
1098,1098_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLJI,BHE,0,certified
1098,1098_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLJI,BHZ,0,certified
1099,1099_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLSI,BHN,0,certified
1099,1099_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLSI,BHE,0,certified
1099,1099_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MLSI,BHZ,0,certified
1100,1100_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MRSI,BHN,0,certified
1100,1100_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MRSI,BHE,0,certified
1100,1100_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,MRSI,BHZ,0,certified
1101,1101_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,NLAI,BHN,0,certified
1101,1101_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,NLAI,BHE,0,certified
1101,1101_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,NLAI,BHZ,0,certified
1102,1102_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,OBMI,BHN,0,certified
1102,1102_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,OBMI,BHE,0,certified
1102,1102_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,OBMI,BHZ,0,certified
1103,1103_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PBSI,BHN,0,certified
1103,1103_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PBSI,BHE,0,certified
1103,1103_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PBSI,BHZ,0,certified
1104,1104_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PCJI,BHN,0,certified
1104,1104_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PCJI,BHE,0,certified
1104,1104_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PCJI,BHZ,0,certified
1105,1105_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PSSI,BHN,0,certified
1105,1105_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PSSI,BHE,0,certified
1105,1105_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,PSSI,BHZ,0,certified
1106,1106_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBJI,BHN,0,certified
1106,1106_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBJI,BHE,0,certified
1106,1106_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBJI,BHZ,0,certified
1107,1107_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBSI,BHN,0,certified
1107,1107_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBSI,BHE,0,certified
1107,1107_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SBSI,BHZ,0,certified
1108,1108_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SGKI,BHN,0,certified
1108,1108_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SGKI,BHE,0,certified
1108,1108_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SGKI,BHZ,0,certified
1109,1109_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SIJI,BHN,0,certified
1109,1109_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SIJI,BHE,0,certified
1109,1109_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SIJI,BHZ,0,certified
1110,1110_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SISI,BHN,0,certified
1110,1110_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SISI,BHE,0,certified
1110,1110_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SISI,BHZ,0,certified
1111,1111_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SKJI,BHN,0,certified
1111,1111_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SKJI,BHE,0,certified
1111,1111_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SKJI,BHZ,0,certified
1112,1112_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMPI,BHN,0,certified
1112,1112_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMPI,BHE,0,certified
1112,1112_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMPI,BHZ,0,certified
1113,1113_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMSI,BHN,0,certified
1113,1113_E,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMSI,BHE,0,certified
1113,1113_Z,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SMSI,BHZ,0,certified
1114,1114_N,2021-06-01T00:00:00.000000Z,2021-06-30T00:00:00.000000Z,IA,SRBI,BHN,0,certified
